Model;Link;Price usd($);Price UAH;City
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836982.html;153 056 $;4 139 850 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1860372.html;306 110 $;8 279 668 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1839277.html;117 734 $;3 184 468 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1840475.html;149 522 $;4 044 283 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1847603.html;135 394 $;3 662 143 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1851724.html;235 469 $;6 368 968 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1851448.html;194 262 $;5 254 393 грн;Киев
Mercedes-Benz G-Class 2021Individual 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1836853.html;209 306 $;5 661 308 грн;Киев
Mercedes-Benz Actros 2021F Edition StreamSpace AT (421 к.с.) 4x2;https://auto.ria.com/newauto/auto-mercedes-benz-actros-1859039.html;Цену уточняйте;price is missing;Львов
Mercedes-Benz Vito пасс. 2021114 CDI MT (136 л.с.) Tourer Select Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1850538.html;43 209 $;1 168 711 грн;Луцк
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832845.html;150 438 $;4 069 058 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1847103.html;323 772 $;8 757 375 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822139.html;255 485 $;6 910 365 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1852014.html;194 916 $;5 272 099 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1847446.html;317 885 $;8 598 150 грн;Киев
Mercedes-Benz GLS-Class 2021Individual 580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1838347.html;195 179 $;5 279 200 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840707.html;323 772 $;8 757 375 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1839865.html;194 263 $;5 254 425 грн;Киев
Mercedes-Benz G-Class 2021Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1819046.html;270 791 $;7 324 350 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1819858.html;317 885 $;8 598 150 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1852718.html;129 507 $;3 502 918 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1852927.html;133 333 $;3 606 391 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1848803.html;284 919 $;7 706 490 грн;Киев
Mercedes-Benz G-Class 2021350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1826369.html;187 199 $;5 063 355 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1852387.html;164 828 $;4 458 268 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1845406.html;135 395 $;3 662 175 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1840131.html;121 266 $;3 280 003 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1847420.html;209 306 $;5 661 308 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1852750.html;247 244 $;6 687 450 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1844788.html;223 696 $;6 050 518 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1847114.html;217 809 $;5 891 293 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840873.html;269 612 $;7 292 473 грн;Киев
Mercedes-Benz G-Class 2021500 AT (422 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1816946.html;213 096 $;5 763 817 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1838563.html;209 306 $;5 661 308 грн;Киев
Mercedes-Benz G-Class 2021AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1846409.html;282 302 $;7 635 698 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1802769.html;168 361 $;4 553 835 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1824569.html;176 602 $;4 776 718 грн;Киев
Mercedes-Benz G-Class 2021Individual AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1738633.html;275 500 $;7 451 730 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836735.html;235 469 $;6 368 968 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1840474.html;123 621 $;3 343 693 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1845404.html;151 878 $;4 108 005 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1820115.html;294 338 $;7 961 250 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1831909.html;147 168 $;3 980 593 грн;Киев
Mercedes-Benz G-Class 2021STT 400d AT (340 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840111.html;211 399 $;5 717 929 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1848604.html;256 400 $;6 935 108 грн;Киев
Mercedes-Benz G-Class 2021400d AT (340 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833712.html;200 149 $;5 413 618 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840831.html;288 189 $;7 794 923 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1852136.html;194 262 $;5 254 393 грн;Киев
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1856566.html;188 376 $;5 095 200 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1847229.html;127 153 $;3 439 228 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1839738.html;161 296 $;4 362 733 грн;Киев
Mercedes-Benz G-Class 2021400d AT (340 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1839112.html;207 096 $;5 601 535 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835119.html;276 676 $;7 483 543 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1856170.html;221 342 $;5 986 860 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1844694.html;123 622 $;3 343 725 грн;Киев
Mercedes-Benz G-Class 2021500 AT (422 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1820103.html;207 214 $;5 604 720 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1840190.html;119 999 $;3 245 733 грн;Киев
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838497.html;103 606 $;2 802 328 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1846540.html;254 307 $;6 878 488 грн;Киев
Mercedes-Benz G-Class 2021AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840966.html;255 485 $;6 910 365 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1844284.html;319 061 $;8 629 963 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1847335.html;143 636 $;3 885 058 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1851818.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1848548.html;276 676 $;7 483 543 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836737.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836841.html;193 086 $;5 222 580 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858397.html;274 715 $;7 430 489 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1848663.html;201 458 $;5 449 030 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1844642.html;276 676 $;7 483 543 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835316.html;249 860 $;6 758 209 грн;Киев
Mercedes-Benz GLS-Class 2021350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1811415.html;90 788 $;2 455 632 грн;Львов
Mercedes-Benz S-Class 2017S 600 AT (530 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1863551.html;506 261 $;13 693 350 грн;Киев
Mercedes-Benz S-Class 2020500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1859981.html;199 651 $;5 400 148 грн;Житомир
Mercedes-Benz G-Class 2021Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1851212.html;276 678 $;7 483 575 грн;Киев
Mercedes-Benz G-Class 2020Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1850194.html;289 040 $;7 817 947 грн;Киев
Mercedes-Benz G-Class 2021500 AT (422 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1847836.html;203 682 $;5 509 185 грн;Киев
Mercedes-Benz G-Class 2020Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1849239.html;277 266 $;7 499 497 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1851358.html;229 584 $;6 209 775 грн;Киев
Mercedes-Benz G-Class 2021AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1839868.html;276 678 $;7 483 575 грн;Киев
Mercedes-Benz G-Class 2021AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1846412.html;274 323 $;7 419 885 грн;Киев
Mercedes-Benz Vito груз. 2020109 CDI MT (88 л.с.) Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-gruz-1850847.html;31 671 $;856 630 грн;Луцк
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859874.html;88 445 $;2 392 260 грн;Житомир
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1863981.html;241 356 $;6 528 193 грн;Киев
Mercedes-Benz S-Class 2019S 560 AT (469 л.с.) 4Matic Long;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835451.html;529 807 $;14 330 218 грн;Киев
Mercedes-Benz EQC 2021400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1853080.html;65 533 $;1 772 525 грн;Одесса
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1860449.html;92 055 $;2 489 897 грн;Черкассы
Mercedes-Benz G-Class 2021Individual Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858257.html;444 776 $;12 030 308 грн;Киев
Mercedes-Benz Vito пасс. 2020Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1851272.html;60 987 $;1 649 571 грн;Львов
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1861390.html;121 974 $;3 299 142 грн;Харьков
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1860920.html;108 700 $;2 940 121 грн;Львов
Mercedes-Benz E-Class 2021220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1862624.html;77 307 $;2 091 006 грн;Киев
Mercedes-Benz GLC-Class 2021Individual 220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1860875.html;81 779 $;2 211 954 грн;Львов
Mercedes-Benz GLB-Class 2021Individual 200d AT (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1863695.html;52 517 $;1 420 478 грн;Харьков
Mercedes-Benz GLE-Class 2021Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1848527.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz V-Class 2020Individual V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1856106.html;78 294 $;2 117 692 грн;Львов
Mercedes-Benz S-Class 2020400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1855019.html;182 800 $;4 944 382 грн;Львов
Mercedes-Benz GLE-Class 2019300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1850246.html;93 405 $;2 526 423 грн;Львов
Mercedes-Benz G-Class 2021500 AT (422 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858398.html;206 035 $;5 572 843 грн;Киев
Mercedes-Benz GLC-Class 2021200 AT (197 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1833824.html;49 422 $;1 336 758 грн;Львов
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1852966.html;129 509 $;3 502 950 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1850767.html;147 168 $;3 980 593 грн;Киев
Mercedes-Benz Vito пасс. 2021base 114 CDI MT (136 л.с.) Tourer Pro Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1860743.html;43 209 $;1 168 711 грн;Львов
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1852566.html;127 153 $;3 439 228 грн;Киев
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835362.html;103 606 $;2 802 328 грн;Киев
Mercedes-Benz GLE-Class 2021Individual 300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859092.html;83 533 $;2 259 403 грн;Харьков
Mercedes-Benz G-Class 2020400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1848463.html;198 972 $;5 381 805 грн;Харьков
Mercedes-Benz Sprinter пасс. 2020base individual;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1849138.html;38 735 $;1 047 700 грн;Луцк
Mercedes-Benz V-Class 2021Individual V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1862996.html;54 694 $;1 479 359 грн;Харьков
Mercedes-Benz S-Class 2021350d 9G-Tronic (286 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1849228.html;124 125 $;3 357 323 грн;Одесса
Mercedes-Benz Vito пасс. 2020Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1835976.html;60 987 $;1 649 571 грн;Одесса
Mercedes-Benz E-Class 2020Individual 220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1850241.html;75 821 $;2 050 818 грн;Днепр (Днепропетровск)
Mercedes-Benz S-Class 2021Individual 400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1863602.html;191 272 $;5 173 539 грн;Днепр (Днепропетровск)
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1826094.html;270 528 $;7 317 248 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1854705.html;311 997 $;8 438 893 грн;Киев
Mercedes-Benz GLC-Class 2021GLC 220d AT (170 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1860755.html;63 836 $;1 726 636 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1862373.html;276 678 $;7 483 575 грн;Киев
Mercedes-Benz AMG GT 2021base Mercedes-AMG GT S AT (522 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835825.html;282 563 $;7 642 768 грн;Киев
Mercedes-Benz C-Class 2020base C 200 AT (184 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1844726.html;53 496 $;1 446 973 грн;Днепр (Днепропетровск)
Mercedes-Benz C-Class 2021base C 200 АТ (184 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1857465.html;60 722 $;1 642 406 грн;Одесса
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1857529.html;74 047 $;2 002 828 грн;Одесса
Mercedes-Benz E-Class 2021220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1859679.html;75 260 $;2 035 628 грн;Одесса
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862697.html;141 281 $;3 821 368 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1862121.html;135 394 $;3 662 143 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1862643.html;168 753 $;4 564 439 грн;Киев
Mercedes-Benz GLB-Class 2021200d AT (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1856010.html;44 695 $;1 208 900 грн;Львов
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1857159.html;235 469 $;6 368 968 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1834283.html;306 110 $;8 279 668 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1863989.html;211 211 $;5 712 834 грн;Одесса
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1860617.html;239 394 $;6 475 139 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1860614.html;188 375 $;5 095 168 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1852484.html;247 243 $;6 687 418 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1859795.html;253 131 $;6 846 675 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1851031.html;241 357 $;6 528 225 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1856868.html;294 337 $;7 961 218 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1845399.html;183 143 $;4 953 649 грн;Киев
Mercedes-Benz G-Class 2021700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1816970.html;388 526 $;10 508 850 грн;Киев
Mercedes-Benz V-Class 2021Rise V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857366.html;78 294 $;2 117 692 грн;Киев
Mercedes-Benz EQC 2021400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833674.html;114 202 $;3 088 933 грн;Киев
Mercedes-Benz EQC 2021400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1822778.html;88 039 $;2 381 274 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1815966.html;131 863 $;3 566 640 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1844276.html;317 884 $;8 598 118 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1845396.html;123 621 $;3 343 693 грн;Киев
Mercedes-Benz Vito пасс. 2021Individual 114 CDI MT (136 л.с.) Tourer Pro Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1855493.html;43 209 $;1 168 711 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858418.html;276 676 $;7 483 543 грн;Киев
